,id,age,ova,pot,value,release clause,total stats,base stats
8498,233048,19,57,74,220000,556000,1587,335
8499,233049,20,87,93,69500000,132100000,1986,430
8500,233050,20,66,78,1100000,2300000,1763,388
8501,233051,20,64,78,925000,2200000,1701,375
8502,233052,21,60,74,450000,1200000,1550,338
8503,233053,23,67,75,1100000,2400000,1800,383
8504,233055,30,66,66,525000,656000,1676,360
8505,233056,24,63,70,475000,831000,1376,297
8506,233057,23,70,77,2500000,4300000,1851,384
8507,233061,23,73,80,5500000,12100000,1889,402
8508,233064,21,80,87,2100000,44100000,1994,419
8509,233070,22,63,74,625000,1100000,1662,340
8510,233075,30,71,71,200000,4400000,1632,353
8511,233079,24,70,78,2400000,4600000,1761,383
8512,233083,22,63,67,475000,986000,1717,357
8513,233084,22,67,77,1100000,2200000,1667,360
8514,233087,21,67,79,1100000,1800000,973,365
8515,233090,23,68,77,1400000,2400000,1657,365
8516,233096,24,79,83,14500000,21400000,1980,441
8517,233097,21,71,81,3500000,6300000,1620,345
8518,233098,21,69,77,1400000,2300000,1782,391
8519,233109,24,65,69,725000,1100000,1536,339
8520,233113,22,74,82,800000,1800000,1897,407
8521,233114,23,62,67,350000,639000,1636,347
8522,233119,26,74,76,700000,9300000,1637,373
8523,233121,22,65,71,750000,1500000,1671,365
8524,233125,24,72,75,3900000,7300000,1772,369
8525,233128,20,60,68,300000,585000,1582,346
8526,233138,32,73,73,3200000,4200000,1823,385
8527,233139,23,72,81,4900000,9800000,1744,375
8528,233140,26,66,67,750000,994000,1806,393
8529,233141,26,68,69,1100000,1500000,1720,358
8530,233146,28,69,69,900000,1200000,1827,397
8531,233147,27,72,73,3500000,4800000,1994,419
8532,233151,23,69,75,1400000,2400000,1810,374
8533,233157,24,65,71,550000,935000,917,347
8534,233166,21,57,70,190000,451000,1444,312
8535,233169,26,69,72,1100000,1500000,1749,377
8536,233176,21,64,73,700000,100000,1776,378
8537,233178,22,70,76,2400000,4100000,1832,380
8538,233193,21,67,78,1300000,2500000,1580,355
8539,233194,23,64,71,625000,1400000,1681,357
8540,233195,22,76,83,10500000,2000000,1996,426
8541,233201,22,73,81,5500000,11600000,1677,363
8542,233207,26,71,73,2500000,4200000,1800,410
8543,233211,24,62,67,300000,533000,977,339
8544,233213,22,64,73,625000,906000,1402,312
8545,233214,25,63,67,475000,677000,1556,341
8546,233216,22,63,70,525000,866000,1478,330
8547,233218,26,74,75,5500000,8700000,1935,418
8548,233219,24,72,75,3500000,6900000,1681,353
8549,233222,22,71,82,400000,8400000,1739,392
8550,233223,26,66,69,775000,1500000,1813,377
8551,233225,28,71,71,2100000,2700000,1723,369
8552,233227,24,64,70,625000,1500000,1511,334
8553,233230,22,71,81,3400000,5800000,1692,368
8554,233231,24,70,75,2400000,5200000,1695,359
8555,233241,23,65,71,675000,979000,1726,371
8556,233245,23,63,71,475000,926000,1711,371
8557,233250,24,70,75,2400000,3700000,1806,386
8558,233259,25,60,65,275000,488000,1429,305
8559,233260,22,70,80,2900000,5500000,1703,378
8560,233265,23,75,79,8500000,16800000,1894,399
8561,233267,26,74,77,500000,7900000,1160,404
8562,233276,21,63,74,625000,1200000,1719,363
8563,233289,22,59,65,220000,429000,1473,322
8564,233290,23,72,78,4300000,7700000,1760,384
8565,233292,26,71,74,2600000,4600000,1554,333
8566,233299,21,75,87,1200000,22800000,1746,372
8567,233301,22,73,79,4900000,8300000,1883,405
8568,233306,23,80,87,1600000,33600000,1216,439
8569,233314,25,72,79,3900000,6600000,1821,391
8570,233315,23,64,71,575000,1100000,1779,387
8571,233329,27,66,69,700000,1500000,1590,337
8572,233369,23,64,71,525000,893000,1764,373
8573,233372,24,68,71,1100000,2400000,1782,377
8574,233373,21,68,77,1400000,3100000,1734,370
8575,233375,22,62,73,475000,831000,1648,350
8576,233378,22,66,74,925000,1900000,1808,382
8577,233379,24,67,73,100000,1500000,1779,373
8578,233383,20,62,74,500000,975000,1369,311
8579,233386,22,65,71,750000,1400000,1551,344
8580,233396,22,63,72,550000,935000,1686,367
8581,233397,22,65,74,825000,1400000,1586,358
8582,233400,26,68,73,1100000,1700000,1663,365
8583,233404,21,63,74,600000,930000,1618,336
8584,233407,21,52,64,70000,126000,909,281
8585,233408,21,58,70,230000,414000,1472,319
8586,233409,22,70,81,2800000,5600000,1718,383
8587,233411,22,69,77,1500000,300000,1771,380
8588,233417,25,64,69,600000,1300000,1564,339
8589,233419,23,81,85,2300000,45400000,2071,443
8590,233424,22,65,74,825000,1900000,1743,362
8591,233435,22,62,72,450000,743000,1385,308
8592,233441,20,57,70,180000,455000,1454,317
8593,233445,24,65,69,625000,828000,1621,341
8594,233466,21,61,72,350000,508000,895,327
8595,233467,27,63,63,375000,469000,1593,348
8596,233472,23,71,77,3200000,6400000,1686,363
8597,233476,22,69,80,1600000,2700000,1723,379
8598,233483,27,68,68,950000,1400000,1638,350
8599,233484,21,69,78,1600000,3100000,1894,410
8600,233486,23,75,82,8500000,19600000,1518,333
8601,233487,21,71,78,3300000,4800000,1999,429
8602,233493,22,75,79,7500000,13300000,1810,400
8603,233500,21,75,84,10500000,16800000,1958,420
8604,233505,21,55,68,130000,328000,955,315
8605,233509,23,66,73,925000,2100000,1654,358
8606,233512,28,68,69,875000,1800000,1700,370
8607,233517,18,57,73,190000,404000,1277,262
8608,233520,24,69,74,1400000,2300000,1726,359
8609,233529,28,71,71,2400000,3600000,1928,402
8610,233531,21,72,82,500000,800000,1645,352
8611,233533,32,62,62,190000,409000,1290,271
8612,233535,22,65,70,650000,1200000,1666,348
8613,233544,26,69,73,1200000,1800000,1764,383
8614,233550,23,72,78,4300000,900000,1875,400
8615,233556,23,75,84,10500000,2100000,1869,398
8616,233564,26,67,72,900000,200000,1623,343
8617,233565,21,59,72,300000,758000,1478,324
8618,233569,30,67,67,700000,1500000,1697,353
8619,233571,24,63,70,500000,1200000,1747,357
8620,233572,23,58,65,180000,351000,1542,343
8621,233585,21,70,80,2900000,6700000,1774,368
8622,233601,23,73,79,5500000,11600000,1954,421
8623,233605,22,74,82,8500000,16200000,1737,378
8624,233606,23,70,79,2700000,5100000,1785,383
8625,233614,24,68,74,1100000,2500000,1403,307
8626,233630,23,68,74,1200000,2800000,1652,353
8627,233631,23,76,82,10500000,24200000,1932,424
8628,233643,27,67,69,800000,1700000,1573,347
8629,233647,27,73,74,400000,8700000,1571,334
8630,233655,22,63,70,525000,100000,1601,338
8631,233665,23,59,66,220000,429000,1499,330
8632,233667,21,48,58,50000,88000,1166,259
8633,233670,27,70,72,1900000,2500000,1954,412
8634,233681,23,54,62,80000,144000,1046,299
8635,233705,22,68,75,1100000,2300000,1822,391
8636,233707,22,61,70,400000,580000,1485,325
8637,233708,21,63,69,450000,788000,1517,337
8638,233725,21,64,70,475000,808000,917,331
8639,233727,20,67,80,1500000,3600000,1577,352
8640,233728,22,62,75,550000,1300000,1469,317
8641,233730,24,70,75,2400000,4700000,1854,403
8642,233731,20,79,86,1800000,41400000,1859,402
8643,233732,22,72,79,4400000,700000,1697,380
8644,233738,23,79,84,15500000,33700000,2049,435
8645,233743,21,63,74,625000,100000,1615,347
8646,233744,20,57,69,190000,399000,1573,329
8647,233745,20,59,73,350000,691000,1503,325
8648,233765,20,63,72,500000,850000,1415,317
8649,233767,21,74,81,700000,15400000,1776,382
8650,233774,23,65,71,750000,1800000,1664,356
8651,233780,22,64,73,625000,1100000,1391,301
8652,233781,22,67,77,1200000,2400000,1800,378
8653,233782,21,63,74,575000,1100000,1331,281
8654,233784,22,55,65,130000,254000,1392,303
8655,233785,24,68,73,1100000,1800000,1503,327
8656,233790,25,69,73,1200000,1700000,1627,358
8657,233791,22,73,83,500000,900000,1050,407
8658,233793,22,61,72,400000,780000,1597,343
8659,233794,23,66,75,100000,1900000,1637,337
8660,233795,21,67,77,1300000,2700000,1716,383
8661,233796,22,59,72,275000,694000,1527,329
8662,233800,21,71,78,300000,4400000,1768,388
8663,233812,22,67,76,1100000,2200000,1742,381
8664,233814,21,61,74,450000,1200000,1324,291
8665,233820,23,63,72,525000,788000,1633,356
8666,233824,20,55,68,140000,356000,1478,335
8667,233829,24,61,67,300000,630000,1515,326
8668,233835,22,62,73,525000,814000,1610,349
8669,233840,22,67,74,975000,1700000,1693,368
8670,233841,21,70,80,2600000,4400000,1589,353
8671,233848,20,73,82,600000,8700000,1842,405
8672,233849,25,71,74,2600000,5700000,1727,371
8673,233851,22,62,71,450000,878000,1707,368
8674,233865,20,60,73,400000,870000,1584,334
8675,233866,22,75,84,10500000,2100000,1968,422
8676,233880,22,63,71,500000,825000,1582,348
8677,233884,23,69,80,1700000,3300000,1777,387
8678,233885,22,70,83,3200000,6800000,1678,362
8679,233886,23,58,65,140000,231000,936,325
8680,233887,21,67,79,1300000,2100000,1649,361
8681,233892,21,63,77,825000,1800000,1477,326
8682,233897,28,70,70,1800000,2700000,1778,393
8683,233917,22,68,80,1600000,3500000,1678,377
8684,233924,21,69,78,1600000,3700000,1720,368
8685,233925,22,56,65,140000,273000,1516,325
8686,233926,23,71,80,3300000,6300000,1540,323
8687,233927,22,76,81,1000000,17800000,2087,439
8688,233932,22,60,66,250000,363000,1482,326
8689,233934,22,75,83,7500000,15800000,1256,417
8690,233938,20,60,73,400000,950000,1672,355
8691,233941,21,59,72,300000,758000,1470,319
8692,233943,21,72,81,4500000,900000,1902,415
8693,233950,23,53,62,90000,158000,1390,290
8694,233954,23,70,76,2200000,4200000,1695,377
8695,233957,22,67,78,1200000,2600000,1739,370
8696,233959,24,75,81,900000,14400000,1779,396
8697,233960,23,69,76,1300000,2300000,1640,366
8698,233965,23,72,78,3800000,6500000,1954,407
8699,233968,23,63,72,500000,100000,1562,328
8700,233977,20,71,71,1800000,3400000,999,391
8701,233981,28,66,66,550000,100000,1959,374
8702,233982,20,73,73,3800000,7200000,1921,397
8703,233994,20,72,72,300000,5700000,1589,352
8704,233999,20,70,70,1400000,2700000,1130,399
8705,234015,24,72,72,3400000,6500000,1754,362
8706,234028,20,71,71,2700000,5100000,1774,372
8707,234032,23,69,79,1500000,2600000,1564,339
8708,234033,26,70,73,2200000,3700000,1782,383
8709,234035,24,79,82,1400000,29800000,1964,418
8710,234037,25,68,72,100000,2100000,1650,363
8711,234039,21,59,68,220000,462000,1483,315
8712,234044,21,60,66,300000,479000,1517,321
8713,234045,23,77,84,12500000,26300000,1885,402
8714,234048,22,68,75,1300000,2200000,1749,375
8715,234049,23,66,73,675000,1500000,926,355
8716,234050,24,62,70,350000,508000,895,338
8717,234051,21,69,78,1600000,3800000,1689,362
8718,234054,28,71,71,1700000,3700000,1024,375
8719,234059,28,69,69,925000,1700000,1557,343
8720,234066,19,65,80,1100000,2100000,1795,382
8721,234067,19,62,72,475000,855000,1513,321
8722,234070,27,60,63,230000,397000,1567,337
8723,234072,21,65,73,725000,1500000,1652,368
8724,234078,22,72,80,4500000,900000,1881,408
8725,234087,20,63,74,625000,1300000,1715,363
8726,234093,24,61,66,325000,512000,1748,373
8727,234096,20,58,73,275000,516000,1514,326
8728,234100,23,72,80,4100000,700000,1812,397
8729,234102,23,75,85,8500000,15700000,1142,415
8730,234108,21,69,79,1700000,2700000,1721,369
8731,234111,20,69,82,200000,4900000,1874,398
8732,234112,21,72,86,6500000,17700000,1887,410
8733,234114,20,53,65,100000,210000,1206,251
8734,234119,22,72,81,4800000,1100000,1913,402
8735,234122,24,72,77,3800000,600000,1838,395
8736,234123,24,66,73,825000,1700000,1620,356
8737,234124,24,60,69,300000,690000,1352,284
8738,234126,23,73,78,5500000,1200000,1812,390
8739,234128,24,76,82,10500000,22100000,1851,395
8740,234129,21,69,77,1600000,3500000,1686,354
8741,234134,24,60,67,275000,605000,1635,352
8742,234143,22,63,73,550000,1100000,1660,360
8743,234147,22,63,74,625000,1100000,1504,330
8744,234148,24,65,70,650000,991000,1757,370
8745,234153,23,79,84,1700000,3700000,2069,442
8746,234155,21,59,72,275000,543000,1419,313
8747,234158,23,67,73,1100000,1800000,1606,355
8748,234163,23,67,73,100000,1800000,1685,368
8749,234164,27,69,69,925000,1900000,1701,359
8750,234171,23,72,77,4200000,7900000,1737,374
8751,234172,26,70,72,1900000,2900000,1761,401
8752,234173,24,66,73,825000,1600000,1730,379
8753,234177,21,63,75,675000,1400000,1624,361
8754,234178,24,72,77,3700000,5800000,1664,362
8755,234184,21,68,76,1200000,1700000,1620,360
8756,234185,21,59,71,275000,578000,1424,308
8757,234195,24,71,75,2700000,4300000,1944,410
8758,234196,22,67,72,100000,1600000,1762,373
8759,234197,23,64,70,475000,689000,1001,344
8760,234198,23,68,74,1100000,1800000,1824,399
8761,234201,25,74,77,700000,15200000,1994,424
8762,234202,21,70,77,2500000,4300000,1631,367
8763,234221,22,60,71,325000,504000,1433,314
8764,234226,25,77,81,10500000,21800000,1733,376
8765,234236,24,78,84,14500000,27600000,1900,402
8766,234239,23,67,73,100000,200000,1745,367
8767,234241,22,66,77,1100000,2100000,1679,369
8768,234242,22,62,71,425000,829000,1666,365
8769,234249,21,66,75,100000,2100000,1538,332
8770,234251,20,58,70,230000,483000,1539,322
8771,234252,21,58,70,210000,441000,1396,295
8772,234256,19,63,75,625000,1400000,1687,351
8773,234259,21,59,67,230000,449000,1661,355
8774,234260,22,60,71,275000,578000,949,339
8775,234261,22,59,69,230000,449000,1351,296
8776,234264,23,66,75,100000,1500000,1677,367
8777,234278,28,67,69,775000,1300000,1617,349
8778,234279,28,70,70,1500000,2300000,1821,387
8779,234282,24,67,73,950000,1700000,1573,356
8780,234283,29,65,65,525000,761000,1699,355
8781,234284,27,70,70,1900000,3400000,1778,389
8782,234290,22,65,75,800000,1600000,1350,300
8783,234291,22,65,76,850000,1200000,1510,339
8784,234293,32,65,65,425000,914000,1811,383
8785,234294,22,62,71,450000,1100000,1703,354
8786,234296,20,62,75,575000,1100000,1587,341
8787,234317,20,64,78,100000,2700000,1551,326
8788,234319,22,72,81,4400000,9200000,1872,406
8789,234333,21,69,78,1700000,3600000,1693,364
8790,234350,22,65,73,800000,1400000,1689,376
8791,234358,22,61,70,400000,580000,1581,351
8792,234359,24,69,75,1300000,2300000,1588,351
8793,234365,20,61,75,550000,100000,1681,359
8794,234369,20,60,73,400000,750000,1464,328
8795,234371,24,67,72,750000,1200000,918,372
8796,234376,24,72,77,4200000,8900000,1911,404
8797,234378,21,79,86,16500000,34700000,1815,398
8798,234381,25,69,73,1200000,200000,1519,338
8799,234382,24,68,72,100000,1500000,1734,367
8800,234383,22,70,80,2300000,4400000,1121,379
8801,234393,22,52,61,80000,164000,1366,300
8802,234396,19,81,89,22500000,41600000,2111,467
8803,234399,22,69,78,1600000,300000,1753,368
8804,234407,23,65,71,650000,1100000,1554,339
8805,234412,25,60,63,275000,502000,1440,310
8806,234413,27,65,65,575000,834000,1806,385
8807,234418,26,66,68,675000,100000,1769,385
8808,234426,24,74,79,700000,13800000,1635,350
8809,234430,24,66,72,875000,1500000,1605,339
8810,234463,25,67,68,900000,1400000,1659,348
8811,234465,28,64,64,450000,675000,1537,328
8812,234468,24,74,80,7500000,12800000,1923,406
8813,234472,21,61,74,450000,1100000,1455,317
8814,234476,30,67,67,725000,1100000,1462,331
8815,234482,31,67,67,650000,813000,1827,391
8816,234483,21,60,71,325000,634000,1528,345
8817,234488,29,69,69,100000,1300000,1886,393
8818,234489,27,65,66,625000,828000,1645,350
8819,234497,22,59,69,250000,488000,1607,359
8820,234499,22,54,64,110000,171000,1414,303
8821,234505,22,74,82,8500000,12800000,1939,407
8822,234514,29,73,73,3300000,5800000,1824,398
8823,234515,26,70,73,200000,3200000,1656,359
8824,234521,23,65,73,775000,1100000,1784,388
8825,234522,20,64,76,800000,1200000,1567,349
8826,234525,19,62,75,575000,1200000,1660,342
8827,234536,30,64,64,425000,744000,1691,358
8828,234570,21,72,85,600000,15800000,1806,374
8829,234571,21,58,71,250000,631000,1465,323
8830,234573,23,76,82,9500000,16200000,1990,433
8831,234574,21,76,85,1100000,23100000,1987,432
8832,234575,21,71,82,3800000,8400000,1555,341
8833,234576,21,70,80,2600000,5700000,1536,339
8834,234577,20,70,82,2600000,5700000,1043,371
8835,234578,29,71,71,200000,3400000,1816,387
8836,234579,23,70,78,2700000,4900000,1732,382
8837,234587,26,69,71,1200000,1700000,1774,385
8838,234612,22,79,86,17500000,36800000,1897,408
8839,234614,21,61,73,450000,878000,1484,321
8840,234619,28,63,63,375000,656000,1467,326
8841,234622,27,68,71,975000,1800000,1788,387
8842,234624,30,71,71,1900000,2900000,1812,400
8843,234631,21,57,66,160000,232000,1420,312
8844,234635,24,66,71,850000,1800000,1745,381
8845,234636,26,67,69,925000,1200000,1600,347
8846,234640,22,71,79,3500000,6300000,1790,401
8847,234642,28,79,81,1100000,21700000,1076,424
8848,234645,23,63,71,500000,975000,1557,341
8849,234648,30,66,66,525000,761000,1369,294
8850,234651,26,65,68,600000,855000,1672,366
8851,234660,24,70,78,2400000,5300000,1799,394
8852,234668,22,67,76,1100000,200000,1633,357
8853,234671,21,66,75,100000,1900000,1597,355
8854,234674,21,63,73,550000,1100000,1529,333
8855,234677,23,63,71,550000,798000,1637,354
8856,234678,23,76,81,900000,14200000,1947,432
8857,234679,23,69,77,1400000,2900000,1752,372
8858,234681,22,59,65,190000,314000,1486,325
8859,234683,21,66,80,1400000,2900000,1634,351
8860,234686,21,68,79,1400000,2900000,1756,375
8861,234688,24,70,74,2300000,3600000,1773,380
8862,234698,26,72,74,3800000,500000,1734,366
8863,234701,22,72,81,4700000,10800000,1955,411
8864,234706,22,66,73,800000,1600000,1693,371
8865,234708,21,57,70,190000,480000,1389,295
8866,234710,23,73,78,5500000,8700000,1924,418
8867,234711,22,76,83,1100000,20900000,1818,387
8868,234716,26,70,73,200000,4200000,1732,374
8869,234725,22,74,82,7500000,16500000,1877,416
8870,234727,23,68,73,1100000,1800000,1604,352
8871,234728,22,73,79,5500000,10500000,1889,385
8872,234730,23,75,80,800000,16600000,1871,407
8873,234731,30,70,70,1400000,2200000,1534,335
8874,234733,22,59,69,250000,488000,1470,332
8875,234735,27,66,70,575000,1300000,925,347
8876,234740,23,67,73,100000,1700000,1673,354
8877,234741,23,69,73,1300000,2500000,1945,405
8878,234742,22,79,85,17500000,36800000,1896,412
8879,234747,25,68,73,1100000,1800000,1655,358
8880,234748,26,70,73,1600000,2100000,1007,358
8881,234763,30,68,68,825000,1800000,1702,357
8882,234772,29,74,74,5500000,12100000,1811,388
8883,234774,27,74,76,600000,9500000,1973,416
8884,234781,27,69,72,1100000,2400000,1527,330
8885,234785,24,63,69,500000,100000,1696,369
8886,234788,22,63,73,550000,1300000,1395,301
8887,234789,22,73,81,5500000,12700000,1841,399
8888,234791,23,67,73,900000,1400000,1543,333
8889,234795,21,71,80,3600000,6100000,1851,397
8890,234799,23,65,73,725000,1400000,1664,360
8891,234803,20,63,74,500000,975000,1007,355
8892,234805,20,55,70,160000,404000,1456,316
8893,234814,22,66,78,1100000,1800000,1674,365
8894,234817,23,66,77,100000,1700000,1449,308
8895,234818,21,57,69,150000,248000,906,302
8896,234819,25,73,76,500000,8600000,1748,380
8897,234822,24,72,77,3500000,7700000,1838,395
8898,234824,23,71,77,3200000,700000,1751,383
8899,234826,23,75,83,1000000,2300000,1729,374
8900,234829,30,65,65,450000,968000,1633,353
8901,234831,24,62,68,375000,619000,1627,357
8902,234832,25,74,77,600000,11900000,1707,383
8903,234835,25,78,82,1200000,26100000,1634,354
8904,234843,22,67,76,1100000,200000,1646,370
8905,234848,22,65,72,675000,1100000,1651,359
8906,234854,26,68,69,1100000,200000,1791,379
8907,234856,22,67,77,1100000,2400000,1676,370
8908,234857,21,72,82,500000,900000,1931,410
8909,234859,21,58,70,210000,410000,1470,314
8910,234861,23,63,73,550000,963000,1401,304
8911,234870,30,74,74,5500000,1100000,1777,385
8912,234873,27,71,71,2500000,4300000,1873,402
